ORDER_ID,PRODUCT_ID,QUANTITY
22d026ec-e4a5-4540-a659-a4ffb5cddb7a,8d60f2de-6144-40d1-8c16-f1a919c2b9ea,3
22d026ec-e4a5-4540-a659-a4ffb5cddb7a,6f9022f8-417c-4cde-8a6c-ebe932e65924,10
22d026ec-e4a5-4540-a659-a4ffb5cddb7a,9c830543-1cb5-4a91-875b-901e09fcca4d,5
9db1ca9f-f767-45f6-a6cb-bd4ce0ef5950,71192d67-373b-47a0-9d1c-69dabb2d4944,7
9db1ca9f-f767-45f6-a6cb-bd4ce0ef5950,567dd14e-85dc-434f-9565-4eeaf3d7385e,17
3c294ddf-e282-4038-a43a-2454d0be4f6b,bc2a8fc1-bd97-4377-a4f6-2b1bf7f40240,9
ae2d542f-55c9-4097-81dd-635307cc6e9a,1cc51d20-69c9-46af-862c-9484694c4d58,3
ae2d542f-55c9-4097-81dd-635307cc6e9a,0e5a29c4-0a68-4d6f-b730-de4d5568a0ae,7
aeed0d89-da85-4217-8a1b-3806d3ef9449,bd6bf105-659e-4f68-9a8e-67a528e68fed,14
aeed0d89-da85-4217-8a1b-3806d3ef9449,c063e73b-7641-4dd5-adda-c1d8dc9c1583,2
aeed0d89-da85-4217-8a1b-3806d3ef9449,fb8ca14c-40fb-489f-9d79-017f19a59913,14
aeed0d89-da85-4217-8a1b-3806d3ef9449,41b6548f-1c51-4467-abbc-e98b95937312,2
aeed0d89-da85-4217-8a1b-3806d3ef9449,9341f932-ede8-41ed-a8cd-df3dfc758e01,10
aeed0d89-da85-4217-8a1b-3806d3ef9449,14fd5af0-15a1-41b3-ab46-a7450eeb654e,16
7ad9ca4d-c28b-4213-bc2f-277b27f25acb,8e49cce2-942e-47c5-b364-781b7331f46d,17
7ad9ca4d-c28b-4213-bc2f-277b27f25acb,c4cc2630-208f-42ce-9271-7145b6216fb3,6
7ad9ca4d-c28b-4213-bc2f-277b27f25acb,72050b1c-3391-4699-a6ec-96a7262c588a,1
7ad9ca4d-c28b-4213-bc2f-277b27f25acb,41b6548f-1c51-4467-abbc-e98b95937312,18
7ad9ca4d-c28b-4213-bc2f-277b27f25acb,20497da9-7e99-4b3f-8830-cf2c4f50e96f,3
bc7461c5-517d-4a89-926a-a5031c34db50,1607d3a8-e7fd-499a-801f-6f0141bb6b82,18
bc7461c5-517d-4a89-926a-a5031c34db50,e1445687-40a2-4156-833c-268e77c76e7b,11
bc7461c5-517d-4a89-926a-a5031c34db50,1b042ed2-b054-4c2f-be21-2c45b03e23ac,1
bc7461c5-517d-4a89-926a-a5031c34db50,bc0ba6ad-53c3-4986-a2de-14fd68c36524,15
81788330-075f-42ab-87ff-4bbe2b1d0fe5,c8b6a5b5-892f-44bc-bd21-8caa8542906b,12
288c3acd-bcd5-41f4-94da-e073a7b15d21,1c1e4b66-dd6a-481e-91f0-d8b002804a90,14
288c3acd-bcd5-41f4-94da-e073a7b15d21,875a8a3e-6926-409a-9e5d-f82c5531cb74,4
288c3acd-bcd5-41f4-94da-e073a7b15d21,6b661f52-1b60-46a5-9677-9a319488ca92,19
288c3acd-bcd5-41f4-94da-e073a7b15d21,ba353acd-e254-4c36-948e-3200fbb74292,16
288c3acd-bcd5-41f4-94da-e073a7b15d21,9d220bcf-cf21-4a5f-b916-efa61f810785,5
288c3acd-bcd5-41f4-94da-e073a7b15d21,b4a72923-bd3d-4ffe-b2b9-bbe06620ca3b,16
23bb195b-0a8e-42d4-9171-cdfe3bd7f740,ca1097af-8c61-4f44-97f2-c00e877a1ef7,6
23bb195b-0a8e-42d4-9171-cdfe3bd7f740,cd7164b8-a46c-4473-aac6-f3eb7b15e55b,7
23bb195b-0a8e-42d4-9171-cdfe3bd7f740,97265bc6-14c3-49e0-baf2-e67baa8adddf,15
23bb195b-0a8e-42d4-9171-cdfe3bd7f740,295d2976-7771-4ce1-ae92-3e9eb950832a,3
23bb195b-0a8e-42d4-9171-cdfe3bd7f740,2bf354f6-43d9-4fed-9ed1-d0c34aba23e9,3
23bb195b-0a8e-42d4-9171-cdfe3bd7f740,f217e470-bf38-439f-96fd-19d1b0f29ce2,2
85f4dfee-e63e-4bb3-b85f-502d02bd3095,7983b193-73e4-4881-a141-d41112222d96,16
85f4dfee-e63e-4bb3-b85f-502d02bd3095,0dc55966-44e4-4b83-8dbb-b3b2bdc98399,7
85f4dfee-e63e-4bb3-b85f-502d02bd3095,d1bf7a21-9b08-49ad-a8f8-b9a0be6ad0c6,3
85f4dfee-e63e-4bb3-b85f-502d02bd3095,a4bc0d88-203c-4b95-9835-b06b89a9d723,17
85f4dfee-e63e-4bb3-b85f-502d02bd3095,91dd9bc2-209f-445e-acd3-d767ef45c7b2,2
840c6ad2-2938-43f8-ab74-72359f5c033e,89b3c1e8-380a-4d0d-a3db-1416a0584cf3,7
840c6ad2-2938-43f8-ab74-72359f5c033e,2475d1d9-94dd-44fb-8577-ecfdb9c4b896,19
840c6ad2-2938-43f8-ab74-72359f5c033e,44e285b4-00aa-4e95-8e98-2f9cee65a0af,16
840c6ad2-2938-43f8-ab74-72359f5c033e,b335c535-e6c2-40f7-88c1-bbf406bd612a,10
840c6ad2-2938-43f8-ab74-72359f5c033e,d6946c74-5f1b-42b6-9726-13bbb4005354,19
840c6ad2-2938-43f8-ab74-72359f5c033e,a988ee40-0ea1-4dd5-a731-f6846324e664,3
840c6ad2-2938-43f8-ab74-72359f5c033e,1623e89e-52cb-4845-953b-3ee9c0806df5,6
625a7586-5889-40a9-bb98-7d5b1faf8cbf,9c50697d-c9ab-422f-b9d6-3d0bc77eb45f,16
625a7586-5889-40a9-bb98-7d5b1faf8cbf,0f41e222-967e-4166-9bc0-34fea9798b6a,17
c917a192-52ce-4e6a-ac82-f7aee652e1cc,56da6146-35d2-4f27-aeaa-29b2aef02e6f,15
ae91e992-9b92-4685-8818-cd962c2c7863,d067b9f9-470f-4bb1-80e2-a26ffb2a287b,15
ae91e992-9b92-4685-8818-cd962c2c7863,d6c9b5da-1364-4105-8af4-462e04605f7a,13
ae91e992-9b92-4685-8818-cd962c2c7863,5d730444-0311-4308-9950-f6b9f641016e,19
ae91e992-9b92-4685-8818-cd962c2c7863,bd6bf105-659e-4f68-9a8e-67a528e68fed,6
ae91e992-9b92-4685-8818-cd962c2c7863,9db7548b-6d8f-446f-ac4e-ecbb75ed828e,9
ae91e992-9b92-4685-8818-cd962c2c7863,875a8a3e-6926-409a-9e5d-f82c5531cb74,18
ae91e992-9b92-4685-8818-cd962c2c7863,f957f8ff-ff7e-4f4c-85e3-8c7424030cc8,9
ae91e992-9b92-4685-8818-cd962c2c7863,bc2a8fc1-bd97-4377-a4f6-2b1bf7f40240,17
ae91e992-9b92-4685-8818-cd962c2c7863,49237a77-0c18-4bdc-804f-c868d0028d23,16
424c7b52-7968-4bb3-9a30-e40031b7cb6b,6cee7b64-5457-44c8-8a3a-9e97994df977,7
424c7b52-7968-4bb3-9a30-e40031b7cb6b,72050b1c-3391-4699-a6ec-96a7262c588a,15
424c7b52-7968-4bb3-9a30-e40031b7cb6b,71636e84-09fe-4144-b4fe-d914e426eddf,16
424c7b52-7968-4bb3-9a30-e40031b7cb6b,50ef352c-e045-42de-a001-659de4df271a,10
424c7b52-7968-4bb3-9a30-e40031b7cb6b,568ca82d-399f-4957-81b3-6bb32a84c7c7,11
aecbe47a-f51b-4558-892b-3402615af5ad,e68d4e28-5134-463c-9698-0a4b3ab0e90f,15
aecbe47a-f51b-4558-892b-3402615af5ad,9b0062bd-bea7-4bca-ade5-69b401bd3ed3,17
aecbe47a-f51b-4558-892b-3402615af5ad,9efe678e-50cf-47d5-9b85-2bcdd6b37b81,18
aecbe47a-f51b-4558-892b-3402615af5ad,a16cfb18-ee3d-47a9-941a-0715692106ba,11
6cd86697-9d15-4fe9-a6f8-021d2877a4f3,e183818e-be8e-4bd7-8d99-4f889f4dcb56,1
6cd86697-9d15-4fe9-a6f8-021d2877a4f3,ca1097af-8c61-4f44-97f2-c00e877a1ef7,1
6cd86697-9d15-4fe9-a6f8-021d2877a4f3,4dba36c4-eccf-4d51-b51a-05d815ad213c,2
6cd86697-9d15-4fe9-a6f8-021d2877a4f3,ea1026b1-625e-4a74-840f-da2a58460482,12
6cd86697-9d15-4fe9-a6f8-021d2877a4f3,b79c2b93-de98-4237-af86-83bbe6fd4588,6
6cd86697-9d15-4fe9-a6f8-021d2877a4f3,e50fa8a8-4b95-449c-b8e4-5525621ac88b,14
6cd86697-9d15-4fe9-a6f8-021d2877a4f3,5c8a5d32-535e-400e-b017-8a11dc5cc547,13
385be0db-adf0-43f9-9c5b-5fa4514a6830,1c15e477-c428-4497-ab72-dd13bbdf12f6,8
385be0db-adf0-43f9-9c5b-5fa4514a6830,c1157e36-1ad9-4414-999b-e421af8b6482,15
385be0db-adf0-43f9-9c5b-5fa4514a6830,8607f9e2-74c9-458a-b6ec-5b1a8ea2a83a,15
385be0db-adf0-43f9-9c5b-5fa4514a6830,44e285b4-00aa-4e95-8e98-2f9cee65a0af,12
385be0db-adf0-43f9-9c5b-5fa4514a6830,0b205c96-bcbb-46bc-a460-f515e67f1128,2
385be0db-adf0-43f9-9c5b-5fa4514a6830,8e6a0b21-14b7-450c-aa65-578509a7773c,18
385be0db-adf0-43f9-9c5b-5fa4514a6830,e1a191ec-5b55-4b04-9a09-a9f0364361b1,15
385be0db-adf0-43f9-9c5b-5fa4514a6830,d13e38ce-266b-40bf-82c7-f918a461d387,13
385be0db-adf0-43f9-9c5b-5fa4514a6830,1623e89e-52cb-4845-953b-3ee9c0806df5,3
7d3eafc3-751a-4941-b6c9-1d2ffef1fedd,7921281a-707c-466e-bbe4-4f42c5d654c5,8
7d3eafc3-751a-4941-b6c9-1d2ffef1fedd,9a971406-6d77-4a0a-9712-ada6c0c02cd0,14
7d3eafc3-751a-4941-b6c9-1d2ffef1fedd,f216349a-5652-46d4-8880-98fb122aaf91,9
7d3eafc3-751a-4941-b6c9-1d2ffef1fedd,ae47a5c5-a50a-46ef-8a16-3e06281cea33,12
7d3eafc3-751a-4941-b6c9-1d2ffef1fedd,05b2aa67-f14c-449d-a4bf-82107a27364e,8
5f1ff933-39f1-411d-a0ee-cec8ebf4c635,a3576064-b4dd-4001-adef-d91ab2523f88,1
5f1ff933-39f1-411d-a0ee-cec8ebf4c635,e68d4e28-5134-463c-9698-0a4b3ab0e90f,8
5f1ff933-39f1-411d-a0ee-cec8ebf4c635,bc329698-448d-4b1f-86b9-bb341db4b309,7
5f1ff933-39f1-411d-a0ee-cec8ebf4c635,c61f7433-feb0-4dca-9a52-5234e5633ecb,15
5f1ff933-39f1-411d-a0ee-cec8ebf4c635,d726f9db-d391-4ab8-85bd-3907e35a51dd,18
5f1ff933-39f1-411d-a0ee-cec8ebf4c635,1c1e4b66-dd6a-481e-91f0-d8b002804a90,17
5f1ff933-39f1-411d-a0ee-cec8ebf4c635,50d8bcd6-3d34-40ab-b508-2cfc05933266,9
5f1ff933-39f1-411d-a0ee-cec8ebf4c635,34bfd3e2-b248-4580-89b3-7902cd3f1e7e,11
00d0e148-2a63-4928-9820-2515b70fdf0c,dd1a4f56-4bfe-4bab-8cb3-4a5ba8d332e6,2
00d0e148-2a63-4928-9820-2515b70fdf0c,ef3e1509-19cb-441d-9165-0b35d3353e5b,3
00d0e148-2a63-4928-9820-2515b70fdf0c,ffd506f8-c1f3-46b1-b87c-73cbf77cef1a,19
00d0e148-2a63-4928-9820-2515b70fdf0c,391c3d62-2e57-4a4d-9547-051b74d20b1c,8
00d0e148-2a63-4928-9820-2515b70fdf0c,4eb47063-0b33-49e3-8b16-1443371ce5fa,15
00d0e148-2a63-4928-9820-2515b70fdf0c,3288c1e9-4bd1-477d-bcc7-3cbfd0cd302d,3
00d0e148-2a63-4928-9820-2515b70fdf0c,13cd8a32-78d9-4b00-bc93-a22abefd0644,17
778082d7-b472-40a0-b77b-bed7abd2579a,a782fd3c-8975-4bf0-a283-c492f9ccbc02,16
778082d7-b472-40a0-b77b-bed7abd2579a,d9a1499e-d306-4e77-88a0-2a7e16d807d7,8
778082d7-b472-40a0-b77b-bed7abd2579a,16a65888-a7ec-44d3-8493-161c724c7b8f,16
778082d7-b472-40a0-b77b-bed7abd2579a,90b0524b-4da0-4441-af23-aa56b484b6c5,2
778082d7-b472-40a0-b77b-bed7abd2579a,4e8c200d-0190-4762-8974-7f0a141f46ed,6
518b57cb-0d9c-40a6-b79e-6f71400c8e2a,6df37a4b-3c9a-44c8-b293-c2af04b3fa00,8
81e4c0af-75b1-4690-90b6-c26e50518f58,97265bc6-14c3-49e0-baf2-e67baa8adddf,13
81e4c0af-75b1-4690-90b6-c26e50518f58,7d6df4d7-0d82-40fe-aa66-35f6fee9ef86,18
81e4c0af-75b1-4690-90b6-c26e50518f58,46c8969f-8f79-4b1b-9a60-7944dd1a264e,18
81e4c0af-75b1-4690-90b6-c26e50518f58,86cc3b34-95f2-4627-bc4c-93a3eaf4ec1c,3
81e4c0af-75b1-4690-90b6-c26e50518f58,27dfede0-265a-4edc-9f91-e23fd7a10f5c,3
81e4c0af-75b1-4690-90b6-c26e50518f58,fc6a8069-7770-42e4-905e-dc2fcfd56beb,7
81e4c0af-75b1-4690-90b6-c26e50518f58,1a11382b-a0df-4663-a45a-b6b7dd30721c,15
81e4c0af-75b1-4690-90b6-c26e50518f58,fbcc7a50-7be8-49ab-a2dc-ba2c59f58a6b,16
c6a69f15-82a1-4522-8cb6-c99c2ca60df0,b1624424-749b-47a3-9748-041eaa297e8a,18
c6a69f15-82a1-4522-8cb6-c99c2ca60df0,10ddd46d-3009-40ff-853e-3d8fbdc61652,8
6e931334-7ed0-41a8-92f3-b6b745c8a38c,9f98c466-d2cd-4d9c-9163-1767b5e82ec1,6
6e931334-7ed0-41a8-92f3-b6b745c8a38c,aa3cda47-e266-467c-b657-aadde11eb162,14
6e931334-7ed0-41a8-92f3-b6b745c8a38c,0b205c96-bcbb-46bc-a460-f515e67f1128,3
6e931334-7ed0-41a8-92f3-b6b745c8a38c,91e689ba-3445-4c08-a0c5-8608a0c3047a,10
6e931334-7ed0-41a8-92f3-b6b745c8a38c,bac40d65-e79c-49df-aac5-d1b8dddf7f82,16
6e931334-7ed0-41a8-92f3-b6b745c8a38c,9800cf2a-7209-4743-a4e9-945b496b0a49,19
6e931334-7ed0-41a8-92f3-b6b745c8a38c,71359852-f7ae-4603-96a0-46151c347c90,18
6e931334-7ed0-41a8-92f3-b6b745c8a38c,93e9b139-f06c-40e8-b728-ae3b49b8b55f,14
6e931334-7ed0-41a8-92f3-b6b745c8a38c,71192d67-373b-47a0-9d1c-69dabb2d4944,8
304f7436-55b7-4a14-a0f8-26218ebdb8a1,4eb9a7bc-5f39-4716-a4d8-598d0fd49b2d,14
304f7436-55b7-4a14-a0f8-26218ebdb8a1,c61f7433-feb0-4dca-9a52-5234e5633ecb,12
304f7436-55b7-4a14-a0f8-26218ebdb8a1,fbcc7a50-7be8-49ab-a2dc-ba2c59f58a6b,10
304f7436-55b7-4a14-a0f8-26218ebdb8a1,ca1097af-8c61-4f44-97f2-c00e877a1ef7,12
02ae5ef1-42a0-43ad-a2c2-9524e136f281,50ef352c-e045-42de-a001-659de4df271a,13
25b05f79-69ed-4458-96c6-1298d3adc0e9,2475d1d9-94dd-44fb-8577-ecfdb9c4b896,6
25b05f79-69ed-4458-96c6-1298d3adc0e9,abaece4c-c604-41d2-be6c-593bf0c5a543,13
25b05f79-69ed-4458-96c6-1298d3adc0e9,9f261739-de77-4c68-aee5-885a99ac7e2d,14
25b05f79-69ed-4458-96c6-1298d3adc0e9,da5d0994-c592-4032-8d23-09fc7bd080f4,17
2e559311-aa75-4031-9a01-d56c7b32683b,66a18f8d-585d-47ae-8055-5da95efec0da,12
2e559311-aa75-4031-9a01-d56c7b32683b,1e365cbe-a4f7-42a8-82bd-c5470ebbd11a,5
2e559311-aa75-4031-9a01-d56c7b32683b,14fd5af0-15a1-41b3-ab46-a7450eeb654e,13
2e559311-aa75-4031-9a01-d56c7b32683b,f2b9ba88-d749-4616-9e3e-39c63aa8439a,17
2e559311-aa75-4031-9a01-d56c7b32683b,63f39a28-6be2-4fab-b752-b326d3c60c88,5
2e559311-aa75-4031-9a01-d56c7b32683b,875a8a3e-6926-409a-9e5d-f82c5531cb74,13
2e559311-aa75-4031-9a01-d56c7b32683b,caa0455d-f2de-45a6-b6ac-e13845d72aef,19
2e559311-aa75-4031-9a01-d56c7b32683b,e183818e-be8e-4bd7-8d99-4f889f4dcb56,4
2e559311-aa75-4031-9a01-d56c7b32683b,2475d1d9-94dd-44fb-8577-ecfdb9c4b896,18
a778eb3e-a932-4052-8d1c-c058845e2ccd,a782fd3c-8975-4bf0-a283-c492f9ccbc02,13
a778eb3e-a932-4052-8d1c-c058845e2ccd,9ac8bfb1-ed5b-45fe-8682-1e4a3852b8da,15
330276fe-b425-46e3-bfcc-2d7d6c1d876f,e183818e-be8e-4bd7-8d99-4f889f4dcb56,14
330276fe-b425-46e3-bfcc-2d7d6c1d876f,066a0359-fb11-4968-bc28-de032e1fc8e2,15
330276fe-b425-46e3-bfcc-2d7d6c1d876f,d0535d4f-b8c9-40c1-bc97-dc8f103d1359,4
330276fe-b425-46e3-bfcc-2d7d6c1d876f,b7f567fe-647f-419f-93a6-060f35843b81,14
330276fe-b425-46e3-bfcc-2d7d6c1d876f,7d981af7-6cc6-4daa-a5c7-79e883a4bd44,2
330276fe-b425-46e3-bfcc-2d7d6c1d876f,c67860f7-4d4c-414d-932c-b97b06a83f61,14
0068e564-4463-4e30-a503-7536530c18d3,b9e92a6a-4c01-4abb-9d09-310282f9d18a,2
0068e564-4463-4e30-a503-7536530c18d3,c61f7433-feb0-4dca-9a52-5234e5633ecb,12
0068e564-4463-4e30-a503-7536530c18d3,8054aafc-a71b-4060-af50-388a6b133377,9
0068e564-4463-4e30-a503-7536530c18d3,b9e92a6a-4c01-4abb-9d09-310282f9d18a,10
0068e564-4463-4e30-a503-7536530c18d3,93263d65-7a4c-4010-bac1-42db65cb562a,10
0068e564-4463-4e30-a503-7536530c18d3,c579f63b-fe57-4b30-a933-a372129e2f10,8
0068e564-4463-4e30-a503-7536530c18d3,367445fc-7417-41b4-845a-5a84080a12d0,19
0068e564-4463-4e30-a503-7536530c18d3,50ef352c-e045-42de-a001-659de4df271a,6
a798261b-2a01-4f44-9749-dbb489e8b40a,ffd506f8-c1f3-46b1-b87c-73cbf77cef1a,4
a798261b-2a01-4f44-9749-dbb489e8b40a,89b3c1e8-380a-4d0d-a3db-1416a0584cf3,1
a798261b-2a01-4f44-9749-dbb489e8b40a,1c1e4b66-dd6a-481e-91f0-d8b002804a90,13
a798261b-2a01-4f44-9749-dbb489e8b40a,3957f6ae-b9b1-4c05-9b25-e956bd536179,19
a798261b-2a01-4f44-9749-dbb489e8b40a,bce7c41d-6e84-4f55-aa6e-f6e4d7041f6e,7
26fccba6-e9e8-49cf-a486-678fc85c44e4,8a8976ef-8308-4b31-9e2e-b2ac25b06a6e,5
26fccba6-e9e8-49cf-a486-678fc85c44e4,caa0455d-f2de-45a6-b6ac-e13845d72aef,1
63fd7cae-6743-47cc-9183-26470ebd7248,56da6146-35d2-4f27-aeaa-29b2aef02e6f,14
63fd7cae-6743-47cc-9183-26470ebd7248,259da80f-333f-4bf1-be29-3abc71faf1ae,8
63fd7cae-6743-47cc-9183-26470ebd7248,3d136924-700b-4b93-9edd-1159a858520a,13
63fd7cae-6743-47cc-9183-26470ebd7248,8e49cce2-942e-47c5-b364-781b7331f46d,1
63fd7cae-6743-47cc-9183-26470ebd7248,9a971406-6d77-4a0a-9712-ada6c0c02cd0,14
63fd7cae-6743-47cc-9183-26470ebd7248,e45fd114-9fc1-46ec-8bb3-582848354455,10
63fd7cae-6743-47cc-9183-26470ebd7248,28eaa924-c5ed-4c7c-b26a-31d511cc3030,13
627ae7fd-c64d-4dc2-b028-2e69cf417ba9,bc0ba6ad-53c3-4986-a2de-14fd68c36524,15
627ae7fd-c64d-4dc2-b028-2e69cf417ba9,3d7fea99-df4a-4c47-ad66-37a1d1cde8db,6
627ae7fd-c64d-4dc2-b028-2e69cf417ba9,5ba808a8-df76-4c22-8b0a-7b154217c8ab,12
0b5eb6aa-278b-4a91-b360-e022b83318ce,f0aecaf2-2ee8-40ff-92f2-f67ad3050cd8,4
0b5eb6aa-278b-4a91-b360-e022b83318ce,9f261739-de77-4c68-aee5-885a99ac7e2d,11
991bd96b-4242-454d-8dad-7216d405bb9e,259da80f-333f-4bf1-be29-3abc71faf1ae,9
991bd96b-4242-454d-8dad-7216d405bb9e,117b7f8f-da4c-4445-b512-340b22a01dea,19
edebf9a0-eca5-4a1a-b11c-d2992c4960db,b35900b3-d5d0-442e-8f31-0292083cd61f,2
a4da3626-d722-4eb5-aaed-654ad740f9bd,9089625a-fdda-4cd1-93bc-719282021503,3
a4da3626-d722-4eb5-aaed-654ad740f9bd,a51e45f8-1d68-4c26-af96-2267cd386379,15
a4da3626-d722-4eb5-aaed-654ad740f9bd,cdda4ee2-6426-4579-b234-b91c35b7cfdf,8
a4da3626-d722-4eb5-aaed-654ad740f9bd,de16815a-e748-4978-9e9f-75610958590a,9
70edb692-3894-44e7-b26f-c2450595f250,62f1fa68-557e-49b8-8480-c454bbf9cbcf,9
70edb692-3894-44e7-b26f-c2450595f250,fc6a8069-7770-42e4-905e-dc2fcfd56beb,7
70edb692-3894-44e7-b26f-c2450595f250,319674d1-ffdb-4979-9586-ea4a1672ee77,3
217aa934-1332-4e40-ac8f-f183e33754d0,6928d47c-bf37-44f4-bbd6-8f07e1303070,7
217aa934-1332-4e40-ac8f-f183e33754d0,f2b590d1-d4b6-4605-a6e0-884afe01b1ad,6
217aa934-1332-4e40-ac8f-f183e33754d0,f2b590d1-d4b6-4605-a6e0-884afe01b1ad,19
217aa934-1332-4e40-ac8f-f183e33754d0,f217e470-bf38-439f-96fd-19d1b0f29ce2,13
217aa934-1332-4e40-ac8f-f183e33754d0,0cc87760-31f6-42af-a052-10b031ed17d4,17
217aa934-1332-4e40-ac8f-f183e33754d0,62befbc2-c436-4acc-a0f5-66dfa1a14dc2,2
217aa934-1332-4e40-ac8f-f183e33754d0,72050b1c-3391-4699-a6ec-96a7262c588a,16
c57b4ec6-b720-400a-9083-33933153f0d4,caa0455d-f2de-45a6-b6ac-e13845d72aef,4
c57b4ec6-b720-400a-9083-33933153f0d4,b35900b3-d5d0-442e-8f31-0292083cd61f,4
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,5d730444-0311-4308-9950-f6b9f641016e,2
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,e2d5bf7e-3259-4975-a877-71a75b36381e,7
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,e1e2b32b-44c0-4ec1-a2e0-24dad24e23ac,5
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,49237a77-0c18-4bdc-804f-c868d0028d23,12
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,5907a8de-9b88-4d50-9c2c-5e6b868bfcb4,3
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,d9e65954-1dce-4756-b787-a7e8f7eaf381,13
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,86eb032e-3659-4294-9792-97ec6dfe2632,10
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,0dc55966-44e4-4b83-8dbb-b3b2bdc98399,1
b9ee1a78-6ad3-40e7-b8f2-8690e7db5000,df9c597a-138d-425a-9512-8e5c1cf6ac8d,1
2ca0cd68-e66f-43d8-a41f-2e1410e2cddd,16a65888-a7ec-44d3-8493-161c724c7b8f,6
2ca0cd68-e66f-43d8-a41f-2e1410e2cddd,adcad439-99c5-4fea-9126-ab1495fb9beb,18
2ca0cd68-e66f-43d8-a41f-2e1410e2cddd,5907a8de-9b88-4d50-9c2c-5e6b868bfcb4,7
c784fbca-8349-44d4-a2ea-8fb05c443c18,50d8bcd6-3d34-40ab-b508-2cfc05933266,8
c784fbca-8349-44d4-a2ea-8fb05c443c18,4dba36c4-eccf-4d51-b51a-05d815ad213c,12
c784fbca-8349-44d4-a2ea-8fb05c443c18,17337cfd-3e8a-418d-bbae-cfa13befdbcb,11
748bd94a-a76a-4cef-9ce3-64aeffd343ae,b3b22cc0-9353-4662-860c-aef699533e1c,11
748bd94a-a76a-4cef-9ce3-64aeffd343ae,9db7548b-6d8f-446f-ac4e-ecbb75ed828e,16
748bd94a-a76a-4cef-9ce3-64aeffd343ae,a988ee40-0ea1-4dd5-a731-f6846324e664,17
efabf469-4223-495f-913e-7cb62b8babb7,a0d4b747-b9ab-4aca-b151-c087722b461b,7
69d4d5e2-d77b-4631-86e0-b624e2290de7,861fba9c-1605-47ef-b062-bd92e010e136,12
69d4d5e2-d77b-4631-86e0-b624e2290de7,04e3408c-4a58-4a7e-b816-fa5e2efa63d3,6
69d4d5e2-d77b-4631-86e0-b624e2290de7,28fb84b0-7b09-4728-a4bf-790dd895e176,17
69d4d5e2-d77b-4631-86e0-b624e2290de7,71359852-f7ae-4603-96a0-46151c347c90,3
69d4d5e2-d77b-4631-86e0-b624e2290de7,68df5d4e-363a-465a-a476-2cd9798e9ce3,6
c569f8e2-d106-4817-b1ee-939599175871,c8fd8769-88b4-4dac-bac8-9ec64349cc1b,10
c569f8e2-d106-4817-b1ee-939599175871,f957f8ff-ff7e-4f4c-85e3-8c7424030cc8,3
c569f8e2-d106-4817-b1ee-939599175871,1cc51d20-69c9-46af-862c-9484694c4d58,15
c569f8e2-d106-4817-b1ee-939599175871,27dfede0-265a-4edc-9f91-e23fd7a10f5c,13
d624e8dd-edef-4a79-8d36-f453b84fd428,bc34e495-d599-4fa9-8b5e-b4c25050e7d3,13
d624e8dd-edef-4a79-8d36-f453b84fd428,567dd14e-85dc-434f-9565-4eeaf3d7385e,7
d624e8dd-edef-4a79-8d36-f453b84fd428,7983b193-73e4-4881-a141-d41112222d96,12
d624e8dd-edef-4a79-8d36-f453b84fd428,4eb9a7bc-5f39-4716-a4d8-598d0fd49b2d,3
d624e8dd-edef-4a79-8d36-f453b84fd428,36766b71-82a4-4913-b9f8-5161a049ca6c,8
d624e8dd-edef-4a79-8d36-f453b84fd428,c063e73b-7641-4dd5-adda-c1d8dc9c1583,3
0ce4725f-f4a6-4aab-8465-c19c9d366870,391c3d62-2e57-4a4d-9547-051b74d20b1c,12
0ce4725f-f4a6-4aab-8465-c19c9d366870,88e3386f-1a30-4324-9d10-5a7be2aaee67,8
0ce4725f-f4a6-4aab-8465-c19c9d366870,3fe5037b-ebba-494d-b735-8a5db4605e0c,6
0ce4725f-f4a6-4aab-8465-c19c9d366870,c99bb1f2-33af-4eb5-92f9-db761c80ae7f,13
0ce4725f-f4a6-4aab-8465-c19c9d366870,10ddd46d-3009-40ff-853e-3d8fbdc61652,3
43f73b62-434d-44fb-9807-5fc7917777ba,6baca52e-fcf1-430d-8e03-5c33c47dfdbd,4
53a8862c-ad87-48d8-a5a5-366c16267e92,4dba36c4-eccf-4d51-b51a-05d815ad213c,15
53a8862c-ad87-48d8-a5a5-366c16267e92,bd6bf105-659e-4f68-9a8e-67a528e68fed,6
53a8862c-ad87-48d8-a5a5-366c16267e92,90b0524b-4da0-4441-af23-aa56b484b6c5,4
53a8862c-ad87-48d8-a5a5-366c16267e92,49237a77-0c18-4bdc-804f-c868d0028d23,14
53a8862c-ad87-48d8-a5a5-366c16267e92,a6598cd0-1587-4568-8d48-9eb770d739e8,2
53a8862c-ad87-48d8-a5a5-366c16267e92,28eaa924-c5ed-4c7c-b26a-31d511cc3030,1
d85eb80c-ab34-4534-a3f2-c87460e9a002,d0535d4f-b8c9-40c1-bc97-dc8f103d1359,4
